genres,reassigned
12,11
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
15,14
15,14
15,14
15,14
15,14
15,14
15,14
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
12,11
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
32,26
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
125,69
103,63
103,63
15,14
15,14
15,14
15,14
15,14
15,14
15,14
21,19
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
70,44
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
107,64
107,64
107,64
21,19
21,19
21,19
21,19
21,19
21,19
21,19
12,11
12,11
15,14
97,58
97,58
97,58
97,58
97,58
97,58
10,9
10,9
10,9
10,9
10,9
10,9
21,19
21,19
21,19
21,19
21,19
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
109,65
109,65
109,65
109,65
109,65
109,65
109,65
109,65
109,65
111,66
111,66
111,66
111,66
111,66
111,66
111,66
166,73
166,73
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
5,4
5,4
5,4
5,4
5,4
5,4
5,4
63,40
63,40
4,3
64,41
64,41
64,41
64,41
17,15
17,15
17,15
25,21
25,21
25,21
109,65
25,21
25,21
25,21
12,11
12,11
12,11
12,11
89,54
89,54
89,54
25,21
25,21
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
32,26
10,9
10,9
10,9
286,98
21,19
12,11
236,93
4,3
107,64
63,40
25,21
90,55
90,55
90,55
76,47
76,47
76,47
76,47
76,47
15,14
21,19
89,54
286,98
21,19
21,19
58,39
15,14
15,14
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
38,30
38,30
38,30
38,30
38,30
5,4
38,30
38,30
38,30
38,30
38,30
38,30
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
5,4
5,4
5,4
5,4
5,4
5,4
38,30
5,4
5,4
38,30
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
64,41
64,41
71,45
71,45
17,15
17,15
17,15
17,15
17,15
17,15
17,15
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
53,38
53,38
53,38
53,38
53,38
53,38
12,11
12,11
12,11
12,11
12,11
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
538,127
74,46
25,21
25,21
25,21
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
17,15
17,15
17,15
17,15
17,15
297,100
97,58
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
71,45
71,45
71,45
71,45
71,45
71,45
71,45
71,45
5,4
5,4
5,4
5,4
5,4
85,51
85,51
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
38,30
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
12,11
286,98
12,11
10,9
12,11
12,11
12,11
100,60
337,104
86,52
763,135
763,135
763,135
763,135
763,135
763,135
763,135
763,135
66,43
66,43
3,2
66,43
21,19
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
4,3
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
3,2
38,30
2,1
15,14
15,14
15,14
15,14
15,14
32,26
12,11
38,30
38,30
10,9
10,9
12,11
286,98
21,19
21,19
10,9
66,43
21,19
21,19
10,9
286,98
12,11
15,14
21,19
286,98
15,14
15,14
53,38
297,100
100,60
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
297,100
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
15,14
53,38
53,38
53,38
53,38
53,38
53,38
286,98
286,98
53,38
42,32
45,34
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
66,43
21,19
12,11
15,14
4,3
15,14
10,9
286,98
21,19
27,23
10,9
15,14
10,9
15,14
21,19
21,19
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
314,102
314,102
314,102
314,102
314,102
314,102
314,102
41,31
41,31
97,58
41,31
250,96
250,96
250,96
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
15,14
10,9
15,14
21,19
21,19
10,9
10,9
21,19
10,9
10,9
12,11
12,11
10,9
76,47
12,11
38,30
12,11
32,26
32,26
89,54
38,30
297,100
297,100
297,100
297,100
297,100
167,74
167,74
167,74
167,74
167,74
167,74
167,74
167,74
4,3
47,36
47,36
74,46
31,25
31,25
31,25
31,25
31,25
31,25
31,25
31,25
7,6
21,19
21,19
21,19
21,19
21,19
21,19
21,19
76,47
172,77
179,80
179,80
179,80
179,80
179,80
179,80
79,49
79,49
79,49
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
17,15
3,2
17,15
17,15
3,2
3,2
17,15
17,15
3,2
3,2
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
20,18
9,8
10,9
15,14
10,9
15,14
10,9
21,19
21,19
15,14
15,14
21,19
12,11
10,9
10,9
12,11
15,14
15,14
15,14
42,32
42,32
10,9
12,11
12,11
12,11
10,9
10,9
12,11
21,19
10,9
15,14
15,14
15,14
15,14
10,9
15,14
286,98
17,15
17,15
17,15
17,15
17,15
17,15
12,11
286,98
286,98
17,15
214,91
214,91
214,91
214,91
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
12,11
15,14
12,11
12,11
21,19
286,98
12,11
21,19
26,22
337,104
250,96
250,96
250,96
1,0
1,0
1,0
1,0
1,0
97,58
97,58
97,58
97,58
97,58
97,58
97,58
97,58
15,14
286,98
21,19
21,19
21,19
12,11
31,25
12,11
4,3
15,14
4,3
15,14
15,14
15,14
12,11
21,19
15,14
12,11
12,11
15,14
21,19
3,2
15,14
15,14
297,100
297,100
297,100
297,100
297,100
297,100
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
97,58
66,43
66,43
66,43
66,43
66,43
66,43
21,19
21,19
25,21
25,21
25,21
25,21
25,21
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
100,60
100,60
17,15
17,15
17,15
17,15
17,15
17,15
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
17,15
17,15
17,15
17,15
9,8
9,8
9,8
20,18
100,60
100,60
100,60
100,60
100,60
21,19
21,19
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
185,86
185,86
185,86
236,93
185,86
185,86
185,86
185,86
185,86
185,86
100,60
185,86
53,38
53,38
53,38
53,38
25,21
25,21
25,21
25,21
25,21
185,86
185,86
185,86
185,86
185,86
185,86
185,86
359,105
359,105
359,105
359,105
359,105
12,11
12,11
12,11
12,11
12,11
12,11
297,100
297,100
297,100
297,100
297,100
297,100
88,53
88,53
88,53
88,53
88,53
88,53
88,53
88,53
88,53
88,53
15,14
15,14
15,14
15,14
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
12,11
12,11
12,11
12,11
12,11
12,11
12,11
118,68
118,68
118,68
118,68
118,68
118,68
12,11
12,11
12,11
12,11
12,11
12,11
12,11
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
74,46
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
38,30
361,107
361,107
361,107
361,107
361,107
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
21,19
21,19
21,19
21,19
21,19
21,19
66,43
66,43
66,43
66,43
66,43
66,43
66,43
38,30
214,91
214,91
214,91
214,91
38,30
38,30
38,30
66,43
66,43
362,108
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
15,14
374,109
15,14
15,14
374,109
15,14
374,109
15,14
374,109
15,14
15,14
166,73
27,23
27,23
27,23
103,63
103,63
103,63
103,63
103,63
103,63
103,63
103,63
103,63
103,63
9,8
9,8
9,8
9,8
9,8
9,8
137,71
137,71
137,71
137,71
137,71
137,71
137,71
137,71
137,71
137,71
137,71
137,71
137,71
17,15
33,27
103,63
113,67
38,30
297,100
297,100
297,100
297,100
297,100
297,100
297,100
12,11
12,11
12,11
4,3
4,3
4,3
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
12,11
12,11
98,59
98,59
98,59
109,65
109,65
109,65
109,65
109,65
109,65
109,65
109,65
109,65
109,65
109,65
109,65
109,65
109,65
109,65
85,51
85,51
85,51
85,51
85,51
85,51
85,51
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
12,11
12,11
12,11
12,11
12,11
12,11
12,11
53,38
53,38
53,38
53,38
53,38
103,63
111,66
111,66
111,66
111,66
111,66
111,66
111,66
111,66
111,66
111,66
111,66
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
33,27
297,100
297,100
297,100
297,100
297,100
297,100
297,100
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
32,26
32,26
22,20
22,20
22,20
22,20
22,20
22,20
22,20
22,20
22,20
103,63
250,96
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
12,11
12,11
12,11
64,41
64,41
64,41
64,41
64,41
64,41
64,41
64,41
64,41
22,20
22,20
22,20
22,20
22,20
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
359,105
250,96
250,96
30,24
5,4
5,4
5,4
5,4
250,96
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
103,63
103,63
76,47
76,47
76,47
76,47
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
38,30
38,30
38,30
38,30
297,100
297,100
297,100
297,100
297,100
97,58
38,30
166,73
1,0
1,0
1,0
1,0
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
38,30
38,30
38,30
38,30
38,30
38,30
172,77
15,14
15,14
42,32
3,2
3,2
103,63
15,14
15,14
15,14
15,14
76,47
76,47
184,85
76,47
76,47
76,47
76,47
15,14
15,14
15,14
15,14
138,72
138,72
138,72
138,72
10,9
70,44
15,14
21,19
21,19
10,9
21,19
21,19
71,45
71,45
71,45
71,45
71,45
71,45
71,45
71,45
71,45
71,45
167,74
167,74
17,15
17,15
70,44
5,4
5,4
5,4
86,52
85,51
85,51
85,51
85,51
85,51
85,51
166,73
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
85,51
166,73
85,51
85,51
85,51
166,73
85,51
85,51
85,51
166,73
85,51
85,51
85,51
172,77
10,9
10,9
10,9
10,9
12,11
12,11
8,7
8,7
8,7
8,7
12,11
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
5,4
5,4
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
5,4
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
88,53
88,53
88,53
88,53
88,53
88,53
88,53
38,30
74,46
74,46
74,46
74,46
74,46
74,46
74,46
74,46
74,46
5,4
5,4
107,64
107,64
107,64
107,64
107,64
107,64
107,64
107,64
107,64
107,64
107,64
107,64
107,64
21,19
21,19
21,19
42,32
42,32
42,32
42,32
42,32
42,32
42,32
42,32
42,32
42,32
42,32
42,32
42,32
15,14
15,14
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
297,100
297,100
297,100
297,100
297,100
297,100
286,98
286,98
286,98
286,98
286,98
286,98
286,98
109,65
109,65
109,65
109,65
109,65
109,65
109,65
38,30
20,18
21,19
21,19
21,19
85,51
85,51
85,51
85,51
85,51
5,4
4,3
4,3
5,4
5,4
38,30
5,4
5,4
27,23
27,23
27,23
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
71,45
71,45
71,45
71,45
71,45
71,45
71,45
66,43
66,43
17,15
25,21
25,21
25,21
25,21
25,21
76,47
76,47
66,43
66,43
66,43
66,43
66,43
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
4,3
4,3
4,3
4,3
297,100
297,100
58,39
58,39
5,4
5,4
15,14
15,14
15,14
15,14
15,14
15,14
12,11
12,11
12,11
172,77
172,77
172,77
172,77
172,77
172,77
172,77
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
20,18
32,26
32,26
32,26
32,26
15,14
15,14
15,14
15,14
15,14
15,14
38,30
58,39
15,14
15,14
15,14
15,14
322,103
5,4
5,4
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
109,65
109,65
109,65
109,65
109,65
109,65
109,65
109,65
109,65
109,65
167,74
12,11
90,55
90,55
90,55
90,55
90,55
90,55
90,55
5,4
5,4
5,4
5,4
5,4
5,4
5,4
21,19
5,4
5,4
5,4
5,4
5,4
5,4
5,4
1,0
42,32
42,32
42,32
42,32
42,32
25,21
25,21
25,21
25,21
25,21
362,108
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
27,23
38,30
38,30
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
46,35
46,35
46,35
46,35
92,56
92,56
92,56
17,15
17,15
17,15
118,68
118,68
118,68
97,58
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
76,47
76,47
76,47
33,27
33,27
33,27
33,27
58,39
58,39
58,39
58,39
58,39
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
166,73
166,73
166,73
166,73
166,73
166,73
38,30
38,30
38,30
38,30
286,98
286,98
286,98
286,98
286,98
286,98
38,30
38,30
38,30
38,30
38,30
38,30
103,63
103,63
103,63
103,63
103,63
103,63
103,63
103,63
74,46
76,47
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
97,58
97,58
97,58
97,58
97,58
97,58
97,58
97,58
45,34
45,34
45,34
45,34
10,9
10,9
10,9
10,9
10,9
10,9
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
113,67
32,26
32,26
32,26
32,26
32,26
32,26
85,51
85,51
85,51
85,51
85,51
85,51
8,7
8,7
8,7
8,7
8,7
8,7
166,73
8,7
8,7
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
8,7
17,15
25,21
25,21
25,21
25,21
12,11
12,11
12,11
12,11
12,11
4,3
71,45
71,45
15,14
15,14
15,14
15,14
15,14
4,3
224,92
17,15
187,88
21,19
38,30
38,30
38,30
38,30
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
4,3
66,43
66,43
66,43
10,9
10,9
3,2
3,2
3,2
3,2
3,2
3,2
3,2
3,2
3,2
3,2
3,2
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
53,38
440,115
440,115
440,115
440,115
440,115
440,115
440,115
440,115
440,115
440,115
440,115
440,115
440,115
440,115
440,115
440,115
440,115
440,115
38,30
38,30
53,38
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
76,47
76,47
76,47
76,47
12,11
5,4
5,4
5,4
5,4
85,51
85,51
85,51
85,51
85,51
85,51
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
20,18
1,0
1,0
1,0
1,0
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
10,9
21,19
21,19
21,19
10,9
15,14
15,14
46,35
46,35
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
74,46
74,46
74,46
74,46
74,46
74,46
74,46
74,46
74,46
89,54
89,54
89,54
89,54
89,54
89,54
89,54
89,54
89,54
89,54
89,54
89,54
89,54
89,54
89,54
89,54
89,54
107,64
107,64
107,64
107,64
25,21
25,21
25,21
25,21
27,23
27,23
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
26,22
12,11
31,25
31,25
31,25
31,25
31,25
31,25
27,23
27,23
27,23
17,15
17,15
113,67
166,73
14,13
113,67
113,67
58,39
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
17,15
17,15
17,15
17,15
12,11
12,11
12,11
12,11
12,11
12,11
21,19
21,19
21,19
10,9
10,9
10,9
10,9
98,59
38,30
38,30
250,96
250,96
250,96
250,96
247,95
247,95
247,95
247,95
247,95
247,95
247,95
79,49
79,49
79,49
247,95
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
33,27
33,27
33,27
66,43
66,43
66,43
66,43
66,43
66,43
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
66,43
66,43
66,43
66,43
107,64
74,46
53,38
53,38
53,38
53,38
53,38
53,38
58,39
58,39
58,39
58,39
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
171,76
53,38
89,54
89,54
89,54
89,54
89,54
89,54
4,3
4,3
4,3
4,3
21,19
21,19
21,19
21,19
21,19
4,3
4,3
4,3
4,3
21,19
21,19
21,19
21,19
21,19
21,19
21,19
21,19
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
3,2
3,2
3,2
38,30
38,30
38,30
38,30
38,30
38,30
38,30
11,10
11,10
311,101
19,17
76,47
76,47
76,47
76,47
76,47
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
25,21
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
18,16
38,30
138,72
138,72
138,72
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
58,39
58,39
58,39
58,39
89,54
89,54
89,54
89,54
89,54
89,54
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
66,43
66,43
66,43
66,43
66,43
66,43
66,43
66,43
297,100
297,100
297,100
297,100
32,26
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
89,54
89,54
89,54
89,54
89,54
89,54
89,54
89,54
89,54
89,54
15,14
15,14
21,19
15,14
10,9
10,9
15,14
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
297,100
74,46
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
17,15
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
17,15
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
5,4
5,4
5,4
5,4
5,4
5,4
5,4
297,100
297,100
297,100
297,100
297,100
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
362,108
362,108
362,108
362,108
362,108
362,108
15,14
15,14
15,14
15,14
15,14
224,92
15,14
10,9
15,14
183,84
42,32
296,99
15,14
33,27
103,63
103,63
103,63
27,23
27,23
1,0
27,23
103,63
3,2
3,2
3,2
138,72
138,72
138,72
138,72
138,72
66,43
66,43
66,43
468,120
468,120
468,120
468,120
468,120
38,30
38,30
38,30
38,30
38,30
38,30
38,30
38,30
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
250,96
22,20
22,20
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
42,32
42,32
42,32
42,32
42,32
8,7
250,96
250,96
250,96
76,47
76,47
76,47
76,47
76,47
76,47
76,47
21,19
21,19
21,19
21,19
185,86
185,86
185,86
185,86
185,86
185,86
286,98
15,14
10,9
21,19
21,19
38,30
12,11
21,19
10,9
19,17
42,32
42,32
42,32
42,32
15,14
76,47
58,39
58,39
58,39
58,39
58,39
58,39
58,39
58,39
47,36
107,64
32,26
107,64
21,19
21,19
103,63
103,63
103,63
103,63
103,63
103,63
103,63
103,63
103,63
103,63
103,63
185,86
102,62
4,3
12,11
12,11
38,30
12,11
10,9
12,11
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
76,47
100,60
100,60
100,60
100,60
100,60
100,60
100,60
100,60
100,60
100,60
100,60
100,60
100,60
183,84
15,14
100,60
38,30
100,60
21,19
21,19
15,14
15,14
15,14
15,14
15,14
15,14
250,96
250,96
250,96
250,96
250,96
183,84
183,84
183,84
183,84
166,73
111,66
25,21
37,29
37,29
38,30
38,30
15,14
15,14
17,15
17,15
15,14
297,100
10,9
