track_id,genres
24335,250
24336,250
24337,250
24338,250
24339,250
24340,32
24341,32
24358,107
24359,107
24360,107
24361,107
24362,46
24363,46
24364,46
24365,46
24366,46
24367,46
24368,46
24369,46
24370,46
24371,46
24418,21
24419,21
24420,21
24421,21
24422,21
24423,21
24424,21
24425,21
24426,21
24427,21
24428,21
24429,21
24430,21
24431,21
24432,21
24460,21
24461,21
24462,21
24463,21
24464,21
24465,21
24466,21
24467,21
24468,21
24469,21
24470,21
24471,42
24472,42
24473,42
24474,42
24475,42
24477,17
24478,17
24479,17
24480,17
24481,17
24482,17
24483,17
24484,166
24529,21
24544,8
24545,8
24546,8
24547,8
24548,8
24549,8
24550,8
24551,8
24552,8
24553,8
24554,8
24555,8
24638,4
24640,297
24641,297
24654,71
24655,71
24739,118
24740,118
24741,118
24742,118
24743,118
24744,118
24750,15
24775,85
24776,85
24777,85
24778,85
24779,85
24780,85
24781,85
24782,85
24831,5
24832,5
24842,1060
24843,181
24844,181
24845,15
24846,15
24847,15
24855,15
24866,38
24867,38
24868,38
24869,38
24870,38
24871,38
24872,38
24873,38
24874,38
24875,38
24876,38
24877,38
24878,38
24879,38
24888,38
24889,38
24890,38
24891,38
24892,38
24893,38
24895,30
24896,30
24897,30
24898,30
24899,30
24900,30
24901,30
24902,30
24903,30
24904,30
24905,30
24906,30
24907,30
24908,30
24909,30
24911,30
24912,30
24913,30
24914,30
24915,30
24916,30
24917,30
24919,42
24920,42
24921,42
24922,42
24923,42
24925,42
24926,42
24927,42
24928,42
24929,42
24945,42
24946,224
24947,224
24948,224
24949,224
24950,224
24951,224
24952,224
24953,224
24954,224
24955,224
24956,224
24957,224
24958,224
24959,224
24960,224
24961,224
24962,224
24963,224
24964,224
24965,224
24966,224
24967,224
24968,224
24969,224
24970,224
24971,224
24972,224
24973,224
24974,224
24975,224
24976,224
24977,224
24978,224
24979,224
24980,224
24981,224
24983,224
24984,224
24985,224
24994,224
24995,224
24996,224
24997,224
24998,224
24999,224
25000,224
25055,76
25062,76
25063,38
25067,3
25104,76
25123,76
25124,76
25140,8
25142,8
25143,8
25144,8
25145,8
25147,8
25148,8
25149,8
25150,8
25151,8
25152,8
25153,8
25154,8
25168,8
25170,8
25172,8
25173,8
25174,8
25175,8
25176,8
25177,8
25178,8
25179,8
25180,8
25191,17
25192,17
25193,17
25194,17
25214,2
25215,2
25216,2
25217,2
25218,2
25219,2
25227,130
25228,130
25229,130
25230,130
25231,130
25232,130
25233,130
25234,130
25235,130
25323,250
25324,250
25325,250
25326,250
25327,250
25343,250
25344,250
25345,250
25356,18
25357,18
25358,18
25359,18
25360,18
25601,79
25603,79
25604,79
25605,79
25609,79
25654,76
25655,76
25656,76
25657,76
25658,76
25659,76
25660,76
25661,76
25662,76
25664,76
25665,76
25666,76
25689,297
25701,5
25735,15
25761,538
25771,538
25795,79
25796,79
25797,79
25798,79
25799,79
25800,79
25801,79
25802,79
25803,79
25804,79
25805,76
25806,76
25807,76
25808,76
25809,76
25810,76
25812,76
25818,76
25854,38
25865,5
25867,5
25878,38
25893,85
25894,85
25895,85
25896,85
25897,85
25898,85
25899,85
25901,85
25902,85
25903,85
25904,85
25905,85
25922,5
25928,5
25991,76
25992,76
25993,76
25994,76
25995,76
25996,76
26007,21
26008,21
26010,21
26011,21
26012,21
26013,21
26014,21
26015,21
26016,21
26017,21
26018,21
26019,21
26020,21
26021,21
26022,21
26023,21
26024,21
26025,21
26026,21
26034,21
26035,21
26036,21
26062,42
26064,42
26065,42
26068,15
26070,38
26071,38
26169,10
26170,10
26171,10
26172,10
26173,10
26174,10
26175,10
26176,10
26177,10
26178,10
26179,10
26181,297
26182,297
26183,297
26184,297
26186,297
26187,297
26203,15
26208,15
26209,15
26212,15
26231,76
26232,297
26235,66
26236,66
26237,66
26238,66
26239,66
26240,66
26241,66
26242,66
26243,66
26244,66
26295,38
26297,19
26298,76
26299,38
26300,38
26301,38
26302,103
26303,76
26304,76
26305,76
26306,38
26307,38
26308,38
26309,38
26310,66
26311,38
26313,66
26314,38
26322,38
26354,296
26356,21
26357,183
26364,183
26408,76
26409,76
26429,42
26430,42
26431,42
26432,42
26433,42
26434,42
26435,42
26437,42
26440,42
26464,33
26465,33
26466,33
26467,33
26469,5
26476,297
26477,297
26478,297
26479,297
26480,297
26481,297
26482,297
26483,297
26529,4
26530,4
26531,4
26532,4
26533,4
26534,4
26542,85
26543,85
26544,85
26545,85
26546,85
26547,85
26582,186
26583,186
26584,186
26585,186
26586,186
26587,186
26588,186
26589,186
26590,186
26591,186
26592,186
26593,186
26594,186
26595,186
26596,186
26597,186
26598,186
26599,186
26600,186
26601,186
26602,186
26603,186
26604,186
26605,186
26606,186
26607,186
26608,186
26609,186
26610,186
26611,186
26612,186
26613,47
26626,184
26627,184
26628,184
26629,184
26630,184
26631,184
26632,184
26633,184
26634,184
26635,184
26636,184
26651,182
26652,182
26653,182
26654,182
26655,182
26656,182
26657,182
26658,182
26659,182
26673,98
26674,98
26675,98
26676,98
26677,98
26678,98
26679,98
26680,98
26681,98
26682,98
26692,538
26693,538
26694,538
26695,538
26696,538
26697,538
26728,53
26729,53
26730,53
26732,17
26733,17
26734,17
26736,17
26737,17
26738,17
26739,17
26740,76
26741,76
26742,76
26743,76
26744,76
26745,76
26746,76
26747,76
26748,76
26749,76
26750,76
26751,76
26752,76
26753,76
26754,76
26755,76
26756,76
26757,76
26758,76
26759,76
26760,76
26761,76
26762,76
26763,76
26764,76
26765,76
26766,76
26767,76
26768,76
26769,76
26770,76
26771,76
26772,17
26878,538
26879,538
26881,538
26882,538
26883,538
26884,538
26885,538
26886,538
26887,538
26888,538
26889,538
26891,538
26892,538
26893,538
26894,538
26895,538
26896,538
26897,538
26898,538
26899,538
26900,538
26901,538
26902,297
26903,297
26904,297
26905,297
26906,297
26907,297
26921,15
26926,15
26927,15
26930,15
26932,15
27093,38
27107,107
27127,4
27129,4
27136,15
27137,15
27138,15
27139,15
27140,15
27141,15
27142,15
27143,15
27144,15
27145,15
27146,15
27147,15
27148,15
27149,15
27150,15
27151,15
27152,15
27153,15
27154,15
27155,15
27156,15
27157,15
27158,15
27159,15
27160,15
27161,15
27162,15
27163,15
27164,76
27168,1
27169,1
27170,1
27171,1
27172,1
27173,1
27174,1
27190,1
27191,1
27192,1
27193,1
27194,81
27195,81
27196,81
27197,81
27198,81
27200,81
27201,5
27202,81
27203,5
27207,38
27271,4
27272,4
27273,4
27274,4
27276,4
27277,4
27278,4
27279,4
27280,4
27281,4
27282,4
27283,4
27284,4
27286,4
27287,4
27288,4
27289,4
27290,4
27291,4
27292,4
27293,4
27294,4
27303,21
27305,21
27329,38
27330,38
27331,38
27332,38
27333,38
27334,38
27335,38
27336,38
27368,250
27369,250
27370,250
27373,250
27375,250
27376,236
27377,236
27378,236
27379,236
27380,236
27381,236
27382,236
27383,236
27384,236
27385,236
27386,236
27388,236
27389,236
27390,236
27391,236
27392,236
27393,236
27395,236
27396,236
27397,236
27408,236
27431,76
27432,76
27433,76
27435,76
27457,15
27459,15
27547,10
27548,10
27549,10
27550,10
27551,10
27552,10
27554,180
27555,180
27556,180
27557,180
27558,180
27559,180
27560,180
27561,180
27562,180
27563,180
27564,183
27591,15
27632,15
27633,15
27634,15
27655,297
27656,297
27668,236
27669,236
27670,236
27671,236
27672,236
27673,236
27674,236
27675,236
27676,25
27677,25
27678,25
27679,25
27752,15
27753,15
27754,15
27755,15
27756,15
27757,15
27785,236
27797,76
27799,21
27802,76
27804,103
27805,10
27839,94
27841,184
27842,184
27846,12
27847,15
27848,15
27849,15
27850,15
27851,15
27852,15
27853,12
27857,66
27858,66
27859,17
27860,17
27862,17
27863,1
27864,66
27924,38
27925,38
27926,38
27945,1
27946,443
27949,443
27950,4
27974,172
27975,172
27978,172
27980,172
27981,172
27982,172
27983,172
27984,172
27985,172
27986,172
27987,172
28002,4
28003,38
28057,25
28058,25
28059,25
28060,25
28061,25
28062,25
28063,25
28064,25
28085,4
28086,4
28087,4
28088,4
28089,4
28097,5
28098,5
28099,5
28100,5
28101,5
28102,5
28103,5
28104,5
28105,5
28107,5
28108,5
28109,5
28110,5
28111,5
28112,5
28113,5
28114,5
28115,5
28116,5
28117,5
28118,5
28119,5
28120,5
28121,5
28122,5
28194,58
28195,58
28196,58
28197,58
28198,58
28199,58
28200,58
28201,58
28202,58
28238,224
28239,224
28241,224
28242,224
28275,19
28276,19
28277,19
28278,19
28279,19
28330,4
28331,4
28363,38
28364,38
28365,38
28366,38
28367,38
28368,38
28369,38
28370,38
28371,38
28372,38
28373,38
28374,38
28375,38
28376,38
28377,38
28378,38
28379,38
28380,38
28381,38
28382,38
28383,38
28384,38
28385,38
28386,38
28421,41
28422,41
28423,41
28424,41
28425,41
28426,41
28436,76
28437,76
28438,76
28439,76
28440,76
28441,76
28442,76
28443,76
28444,76
28445,76
28446,76
28447,76
28448,76
28449,76
28467,183
28468,183
28469,183
28470,183
28471,183
28472,183
28473,183
28474,183
28475,183
28476,183
28537,38
28540,41
28541,41
28543,1
28544,38
28546,15
28548,15
28549,5
28551,14
28553,286
28554,38
28556,250
28557,250
28569,250
28570,250
28571,250
28572,250
28573,250
28574,250
28575,250
28576,250
28577,250
28578,250
28579,250
28581,58
28592,38
28593,38
28608,10
28609,10
28642,38
28643,38
28644,38
28701,297
28702,297
28703,297
28745,25
28746,25
28747,25
28748,25
28749,25
28750,25
28802,10
28803,89
28804,15
28811,12
28819,107
28820,107
28821,107
28822,107
28823,107
28824,107
28832,12
28833,12
28834,12
28835,12
28878,58
28879,38
28881,38
28882,38
28883,38
28884,38
28885,38
29033,224
29034,224
29045,76
29046,76
29047,76
29048,76
29128,76
29129,76
29130,76
29131,76
29132,76
29133,76
29134,76
29135,76
29136,76
29137,76
29138,76
29139,32
29140,32
29141,32
29142,38
29143,38
29144,38
29145,38
29146,38
29147,38
29148,38
29149,38
29150,38
29151,38
29152,38
29153,76
29154,76
29155,76
29156,76
29157,76
29158,76
29159,76
29160,76
29161,76
29162,76
29163,76
29164,76
29165,76
29174,76
29175,76
29177,76
29178,76
29180,76
29181,76
29183,76
29184,76
29185,76
29186,76
29187,76
29243,76
29244,76
29245,76
29246,76
29247,76
29248,76
29249,76
29250,76
29251,76
29252,76
29253,76
29254,76
29255,76
29256,76
29257,76
29258,76
29259,76
29260,76
29261,21
29262,21
29263,286
29264,12
29265,10
29266,21
29267,10
29271,10
29312,53
29313,53
29314,53
29315,53
29316,53
29317,53
29318,53
29319,53
29320,53
29321,53
29322,53
29323,53
29324,53
29325,53
29326,53
29327,53
29328,53
29329,53
29330,53
29332,53
29333,53
29334,27
29335,27
29336,27
29337,27
29338,27
29339,27
29340,27
29341,27
29342,27
29343,27
29344,46
29345,46
29346,46
29347,46
29348,46
29349,46
29350,46
29351,46
29352,46
29353,46
29354,46
29355,46
29356,46
29357,46
29358,46
29359,32
29360,32
29361,32
29362,32
29363,32
29364,32
29372,27
29373,27
29374,27
29375,27
29376,27
29377,27
29378,27
29379,27
29380,27
29381,27
29382,27
29383,27
29384,27
29385,27
29386,27
29387,27
29396,27
29397,27
29398,27
29399,27
29400,27
29401,27
29402,27
29403,27
29404,27
29405,27
29406,27
29407,27
29408,27
29409,27
29414,76
29415,76
29416,76
29417,76
29418,76
29419,76
29420,76
29421,76
29422,76
29423,76
29424,76
29425,76
29426,76
29427,76
29428,76
29429,76
29430,76
29431,76
29432,76
29433,76
29434,76
29435,76
29436,76
29437,76
29438,76
29454,33
29455,33
29456,33
29457,33
29458,33
29459,33
29460,33
29461,33
29462,224
29463,224
29464,224
29465,224
29466,224
29467,33
29468,33
29469,33
29470,33
29471,33
29472,33
29473,33
29474,33
29475,33
29476,33
29477,33
29478,33
29479,33
29480,33
29538,38
29547,166
29580,21
29581,21
29582,21
29583,21
29584,21
29585,21
29586,21
29587,21
29588,21
29602,21
29603,21
29604,21
29605,21
29606,21
29607,21
29608,21
29625,297
29626,297
29627,297
29628,297
29659,187
29661,187
29662,236
29663,236
29664,236
29665,236
29666,236
29667,236
29668,236
29669,236
29670,236
29671,236
29672,236
29674,236
29675,236
29718,542
29719,542
29720,542
29721,542
29816,15
29817,15
29818,15
29819,15
29820,15
29821,12
29822,12
29823,12
29824,12
29825,12
29826,1
29827,1
29828,1
29829,1
29836,26
29837,26
29881,12
29932,31
29933,31
29934,31
29936,31
29937,31
29939,21
29940,21
29941,21
29942,21
29943,21
29944,21
29945,21
29946,21
29947,21
29948,21
29949,21
29950,21
29951,21
29952,21
29953,21
29954,21
29955,21
29956,21
29957,21
29958,21
29959,21
29960,21
29961,21
29998,15
29999,15
30000,15
30001,15
30002,15
30003,15
30004,15
30005,15
30006,15
30007,15
30008,15
30011,15
30012,15
30013,15
30033,21
30034,21
30035,21
30036,21
30037,21
30038,21
30039,21
30040,21
30041,21
30042,21
30043,21
30044,21
30045,21
30046,21
30047,21
30048,21
30049,21
30050,21
30051,21
30052,21
30053,21
30054,21
30055,21
30056,21
30057,21
30058,21
30059,21
30060,21
30071,25
30072,74
30073,1
30074,58
30075,4
30076,250
30077,25
30083,111
30084,111
30132,111
30133,111
30134,111
30135,111
30136,111
30137,111
30147,111
30148,111
30149,111
30150,85
30151,85
30152,85
30153,85
30154,85
30155,85
30156,85
30157,85
30158,85
30159,85
30160,85
30161,85
30162,85
30163,85
30164,85
30165,85
30166,85
30168,85
30169,85
30170,85
30171,85
30172,85
30173,85
30174,85
30175,85
30176,85
30178,15
30179,15
30196,107
30199,311
30201,1
30206,19
30207,19
30230,21
30231,21
30240,21
30241,21
30242,21
30244,21
30245,21
30246,21
30247,21
30248,21
30293,38
30313,38
30316,38
30318,38
30319,38
30320,38
30321,38
30322,38
30323,38
30324,38
30325,38
30326,38
30327,38
30328,38
30329,38
30330,38
30374,15
30375,15
30376,15
30377,15
30378,15
30379,15
30380,15
30381,15
30382,15
30383,15
30384,15
30437,1
30465,250
30466,250
30467,250
30468,250
30469,250
30470,250
30471,250
30472,250
30473,250
30474,250
30475,250
30476,250
30477,250
30478,250
30479,250
30486,10
30487,10
30488,10
30492,38
30493,38
30495,38
30496,38
30497,38
30498,38
30499,38
30500,38
30501,38
30507,111
30508,111
30727,297
30728,297
30729,297
30730,297
30731,297
30732,297
30733,297
30734,297
30735,297
30736,297
30737,297
30738,297
30739,297
30740,1
30927,66
30928,66
30929,66
30930,66
30931,66
30932,66
31012,38
31013,38
31040,15
31041,15
31042,15
31043,15
31044,15
31052,4
31053,4
31119,8
31120,8
31121,8
31122,8
31126,8
31127,8
31128,8
31129,8
31130,8
31131,8
31132,8
31133,8
31134,8
31135,8
31136,8
31142,8
31143,8
31144,8
31145,8
31146,8
31147,8
31148,8
31149,8
31150,8
31154,21
31233,5
31234,5
31235,5
31236,5
31237,5
31238,5
31239,5
31240,5
31241,5
31242,5
31243,5
31244,5
31245,5
31246,5
31247,5
31248,5
31249,5
31250,5
31252,31
31253,31
31254,31
31255,31
31256,31
31257,31
31258,31
31259,31
31260,31
31261,31
31262,31
31263,31
31264,31
31265,31
31266,31
31267,31
31375,21
31389,180
31390,180
31391,180
31392,180
31555,42
31561,42
31562,42
31563,42
31564,42
31565,42
31566,42
31567,42
31618,19
31629,15
31630,15
31631,15
31632,15
31633,15
31634,15
31635,15
31636,15
31637,15
31638,15
31639,15
31640,15
31641,15
31642,15
31643,15
31644,15
31645,15
31646,85
31647,85
31648,85
31649,85
31650,85
31714,36
31715,76
31716,76
31717,76
31718,76
31719,76
31720,76
31722,76
31723,76
31724,76
31725,76
31726,76
31761,38
31762,38
31763,38
31764,38
31765,94
31766,94
31767,94
31768,94
31769,94
31770,94
31771,94
31772,94
31773,94
31804,90
31805,66
31807,103
31809,66
31819,5
31999,66
32000,66
32001,66
32002,66
32044,322
32045,322
32046,322
32053,15
32054,15
32055,15
32056,15
32057,15
32058,15
32059,15
32060,15
32061,15
32062,15
32063,15
32064,15
32093,21
32094,21
32095,21
32096,21
32097,21
32098,21
32135,76
32176,12
32177,12
32217,15
32218,15
32219,15
32220,15
32221,15
32222,15
32223,15
32224,15
32225,15
32226,15
32227,15
32228,15
32325,10
32326,10
32327,10
32328,10
32329,10
32330,10
32331,10
32332,10
32333,10
32334,10
32335,10
32336,10
32337,10
32338,10
32339,10
32340,10
32448,12
32449,12
32450,12
32451,12
32452,12
32453,12
32454,12
32455,12
32456,12
32457,12
32467,21
32468,21
32469,21
32470,21
32471,21
32472,21
32473,21
32474,21
32475,21
32476,21
32477,21
32478,21
32479,21
32480,21
32481,21
32482,21
32483,21
32484,21
32485,21
32486,21
32487,21
32488,21
32489,21
32490,21
32491,21
32492,21
32493,21
32494,21
32495,21
32496,21
32497,21
32498,21
32499,21
32500,21
32501,21
32502,21
32503,21
32504,21
32505,21
32506,21
32524,76
32525,76
32526,76
32527,76
32637,38
32638,38
32639,38
32640,38
32641,38
32642,38
32643,38
32644,38
32645,38
32646,38
32647,38
32648,38
32649,38
32650,38
32651,38
32652,38
32653,38
32654,38
32655,38
32656,38
32657,21
32658,21
32659,21
32660,21
32661,21
32662,21
32663,21
32664,21
32665,21
32666,21
32667,21
32668,21
32669,21
32686,542
32687,542
32688,542
32689,542
32690,542
32691,542
32692,542
32693,542
32694,542
32695,542
32696,17
32697,17
32698,17
32699,17
32700,17
32701,17
32702,17
32703,17
32704,17
32705,17
32706,17
32742,297
32743,297
32744,297
32745,297
32746,297
32747,297
32748,297
32750,21
32752,21
32753,21
32755,21
32756,17
32758,286
32759,10
32760,10
32767,109
32768,109
32769,109
32770,109
32771,109
32772,109
32773,109
32774,109
32775,15
32776,15
32783,98
32784,98
32785,98
32786,98
32787,98
32788,98
32789,98
32790,98
32791,98
32792,98
32811,236
32812,236
32813,236
32814,236
32815,236
32874,21
32875,21
32876,21
32877,21
32878,21
32879,21
32880,21
32881,21
32882,21
32883,21
32888,4
32889,4
32890,4
32891,4
32892,4
32893,4
32894,4
32895,4
32896,4
32897,15
32898,15
32899,15
32900,15
32901,15
32902,15
32903,15
32904,15
32905,15
32906,15
32907,15
32908,15
32909,15
32910,15
32911,15
32912,15
32913,15
32914,15
32915,15
32916,15
32917,15
32918,15
32919,15
32920,15
32921,15
32922,15
32923,15
32953,21
32954,21
32955,21
32956,21
32957,21
32958,21
32959,21
32960,21
32961,21
32962,21
32963,21
32985,15
32986,15
32987,15
32988,15
33005,15
33006,15
33007,15
33008,15
33009,15
33010,15
33011,15
33012,15
33013,15
33014,15
33015,15
33024,15
33025,15
33026,15
33027,15
33028,15
33029,15
33030,15
33031,15
33032,15
33033,15
33034,66
33035,66
33036,66
33038,66
33039,66
33040,66
33041,66
33042,66
33043,66
33044,66
33045,66
33046,66
33052,15
33053,15
33060,15
33061,15
33064,15
33065,15
33124,495
33125,495
33126,495
33127,495
33128,495
33129,495
33166,12
33167,12
33168,12
33169,12
33170,12
33171,12
33172,12
33173,12
33184,12
33185,12
33186,12
33187,12
33188,12
33189,12
33190,12
33191,12
33192,12
33193,15
33201,66
33203,15
33230,26
33266,47
33270,15
33277,66
33281,491
33300,42
33301,42
33302,42
33303,42
33304,42
33305,42
33306,42
33307,42
33308,42
33309,42
33340,113
33411,46
33412,46
33413,46
33414,46
33415,46
33416,46
33417,46
33418,46
33419,46
33420,46
33422,46
33423,46
33424,46
33425,46
33426,46
33446,17
33448,41
33458,15
33459,66
33460,66
33461,66
33463,66
33464,66
33465,66
33466,66
33467,66
33480,30
33481,30
33482,30
33483,30
33484,30
33485,30
33486,30
33487,30
33488,30
33489,30
33492,297
33493,297
33494,297
33495,297
33496,297
33497,297
33498,297
33499,297
33500,297
33501,297
33502,297
33523,15
33525,181
33533,12
33534,12
33535,12
33536,12
33537,12
33538,12
33539,12
33540,12
33541,12
33542,12
33543,12
33544,12
33545,12
33546,12
33547,12
33548,21
33549,21
33550,21
33551,21
33552,21
33553,21
33554,21
33555,21
33556,21
33557,21
33558,21
33559,21
33592,15
33593,15
33594,15
33595,15
33596,15
33597,15
33598,15
33599,15
33600,15
33601,15
33602,15
33603,15
33604,15
33605,15
33606,15
33607,15
33608,15
33609,15
33610,15
33611,15
33612,15
33613,15
33614,15
33615,15
33616,15
33617,15
33618,15
33619,15
33620,15
33621,15
33622,15
33623,15
33624,15
33625,15
33626,15
33627,15
33628,15
33629,15
33630,15
33631,15
33632,15
33633,15
33634,15
33635,15
33636,15
33637,15
33638,15
33639,15
33640,15
33651,4
33699,21
33700,21
33701,21
33702,21
33703,21
33704,21
33705,21
33706,21
33707,21
33708,21
33709,21
33710,21
33711,21
33712,21
33713,21
33714,21
33715,21
33716,21
33717,21
33718,21
33719,21
33912,10
33913,10
33984,166
33985,111
33986,111
33987,111
33988,111
33989,111
33990,111
33991,111
33992,111
33993,111
33994,111
34082,12
34083,12
34085,12
34098,21
34099,21
34100,21
34101,21
34102,21
34103,21
34104,21
34105,21
34106,21
34107,38
34108,38
34109,38
34110,38
34111,38
34112,38
34137,17
34144,17
34145,17
34146,17
34147,17
34148,17
34149,17
34167,21
34204,85
34205,85
34206,85
34207,85
34208,85
34209,85
34210,85
34211,85
34212,85
34213,85
34214,85
34215,85
34216,85
34217,85
34218,85
34254,456
34255,456
34256,456
34257,456
34258,456
34263,456
34264,456
34306,443
34312,443
34313,443
34314,443
34315,443
34316,443
34317,443
34318,443
34319,443
34320,443
34321,443
34322,443
34323,443
34324,443
34325,443
34326,443
34327,443
34329,443
34330,443
34332,443
34333,443
34344,66
34345,66
34346,66
34347,66
34348,66
34349,66
34351,66
34352,66
34353,66
34354,66
34355,66
34356,66
34357,66
34360,66
34371,58
34372,58
34373,58
34374,58
34375,58
34376,58
34377,58
34378,58
34379,58
34380,58
34381,58
34382,58
34383,58
34405,58
34406,58
34407,58
34408,58
34409,58
34410,58
34411,58
34412,58
34413,58
34414,58
34415,58
34416,58
34417,58
34418,58
34419,58
34420,58
34421,58
34422,58
34423,58
34424,58
34437,58
34438,296
34439,296
34440,296
34441,296
34457,443
34458,443
34459,443
34460,443
34461,443
34462,443
34463,443
34464,443
34465,443
34466,443
34467,443
34472,17
34473,17
34474,17
34475,17
34476,17
34477,17
34478,17
34479,17
34480,17
34481,17
34482,17
34483,17
34484,17
34506,1
34507,1
34508,1
34509,1
34510,1
34511,10
34530,296
34541,17
34542,17
34543,17
34544,17
34546,17
34547,17
34548,17
34550,17
34732,1
34733,1
34735,1
34736,1
34737,1
34739,1
34740,1
34741,1
34742,1
34743,1
34745,1
34850,58
34851,58
34887,58
34888,58
34889,1
34890,1
34984,71
34988,42
34989,42
35034,250
35164,250
35165,250
35166,250
35167,250
35168,250
35169,250
35170,250
35171,250
35176,21
35177,21
35178,21
35179,21
35180,21
35181,21
35367,322
35368,15
35391,15
35392,15
35393,15
35394,15
35397,15
35398,15
35419,53
35443,103
35444,250
35450,4
35451,4
35452,4
35453,4
35454,4
35455,4
35456,4
35457,4
35458,4
35459,4
35460,4
35461,4
35465,12
35467,12
35468,12
35469,12
35470,12
35471,12
35472,12
35473,12
35474,12
35475,12
35476,12
35477,12
35478,12
35480,296
35481,296
35482,296
35483,296
35484,296
35485,296
35486,296
35487,296
35488,296
35489,296
35490,296
35491,296
35492,296
35493,296
35494,296
35495,296
35496,296
35497,296
35498,296
35499,296
35500,296
35501,296
35525,12
35527,12
35528,12
35530,12
35532,12
35534,12
35535,12
35537,12
35539,12
35541,12
35543,12
35601,10
35602,10
35603,10
35604,10
35605,10
35606,10
35607,10
35608,10
35609,10
35610,10
35611,10
35612,10
35613,10
35614,10
35615,10
35616,10
35734,33
35735,33
35736,33
35737,33
35738,33
35739,33
35740,33
35741,33
35742,33
35743,33
35744,33
35745,33
35746,33
35747,33
35748,33
35749,33
35750,76
35751,76
35752,76
35753,76
35754,76
35773,76
36035,18
36036,18
36037,18
36038,18
36040,18
36041,18
36075,26
36076,26
36077,26
36078,26
36081,58
36082,58
36083,58
36084,58
36085,58
36096,15
36097,15
36098,15
36099,15
36102,26
36105,26
36150,74
36151,74
36152,74
36153,74
36178,53
36179,53
36180,53
36205,20
36206,20
36207,85
36208,85
36209,85
36210,20
36211,85
36212,85
36213,85
36214,85
36215,85
36216,85
36217,85
36218,85
36219,85
36220,85
36221,85
36272,118
36273,118
36274,118
36275,118
36277,118
36303,21
36304,21
36305,21
36322,17
36323,17
36324,17
36325,17
36326,17
36327,17
36328,17
36329,17
36330,17
36331,17
36332,17
36333,17
36366,250
36367,250
36368,250
36369,250
36370,250
36371,10
36373,12
36378,236
36388,10
36402,297
36403,297
36404,297
36405,297
36406,297
36407,107
36426,15
36427,15
36428,15
36429,15
36430,15
36431,15
36432,15
36433,15
36434,15
36435,15
36436,15
36453,66
36454,66
36456,66
36457,66
36458,443
36459,443
36460,443
36461,443
36462,443
36463,443
36464,443
36465,443
36466,443
36467,443
36468,443
36469,443
36470,443
36471,443
36472,443
36473,443
36474,443
36475,443
36476,443
36477,443
36478,443
36479,443
36480,443
36481,66
36482,66
36483,66
36484,66
36485,66
36486,66
36487,66
36488,66
36489,66
36490,66
36514,166
36515,374
36516,66
36517,374
36518,66
36519,374
36520,66
36521,66
36522,374
36523,66
36524,374
36525,66
36526,66
36527,66
36530,443
36531,443
36532,443
36533,443
36534,443
36535,443
36536,443
36537,443
36538,443
36539,443
36652,21
36653,21
36654,21
36655,21
36659,42
36691,101
36692,101
36693,101
36694,101
36695,101
36696,101
36697,101
36698,101
36699,101
36700,101
36701,101
36702,101
36703,101
36704,101
36705,101
36706,101
36707,101
36708,101
36709,101
36710,22
36711,22
36712,22
36713,22
36714,22
36715,22
36716,42
36767,107
36768,107
36769,107
36770,107
36771,107
36772,107
36773,107
36774,107
36775,107
36776,107
36777,107
36799,38
36800,38
36801,38
36802,38
36803,38
36804,38
36908,18
36909,18
36910,18
36911,18
36912,18
36913,18
36914,18
36915,18
36916,18
36917,18
36918,18
36919,18
36922,18
36923,18
36924,18
36925,18
36926,18
36927,18
36928,18
36929,18
36930,18
36931,18
36932,18
36933,18
36934,18
36935,18
36936,18
36937,18
36938,18
36939,18
36940,18
36941,18
36942,18
36943,18
36944,18
36983,21
36984,21
36985,21
36986,21
36987,21
36988,21
36989,21
36990,21
36991,21
36992,21
36993,21
36994,21
36995,21
36996,21
36997,21
36998,15
36999,118
37014,15
37015,15
37016,15
37017,15
37018,15
37019,15
37020,15
37021,15
37023,21
37029,166
37030,38
37031,166
37041,32
37042,166
37051,70
37052,70
37053,70
37054,70
37055,70
37056,70
37057,70
37058,70
37059,70
37060,70
37061,70
37062,70
37063,70
37064,70
37065,70
37066,70
37067,70
37068,70
37069,70
37070,70
37071,70
37072,70
37073,70
37074,70
37075,70
37076,70
37077,70
37078,70
37079,70
37080,70
37111,18
37113,18
37121,38
37136,76
37141,18
37143,31
37144,31
37145,31
37146,31
37147,31
37320,166
37321,166
37324,76
37325,76
37346,514
37368,76
37369,76
37432,38
37433,38
37434,38
37435,38
37436,38
37437,38
37438,38
37439,38
37440,38
37441,38
37456,12
37457,12
37458,12
37459,12
37460,12
37461,12
37462,12
37482,33
37490,38
37491,38
37510,15
37511,15
37512,15
37513,15
37514,15
37515,15
37516,15
37517,15
37528,224
37529,224
37530,224
37531,224
37532,224
37533,224
37534,224
37535,224
37536,224
37537,224
37538,224
37539,224
37540,224
37541,224
37542,224
37543,224
37560,53
37561,53
37564,53
37565,53
37566,53
37567,53
37568,53
37569,53
37570,53
37593,76
37630,25
37631,25
37632,25
37633,25
37634,25
37635,25
37636,25
37637,25
37725,58
37726,58
37727,58
37728,58
37729,58
37730,58
37731,58
37734,166
37765,32
37766,32
37767,32
37768,32
37769,32
37770,32
37772,32
37774,32
37775,32
37776,32
37778,32
37788,38
37789,38
37790,38
37791,38
37792,38
37810,38
37859,58
37860,58
37876,111
37947,12
37948,12
37949,12
